Tipo de identificación,ID. Cliente,Saldo de aportes,Valor aporte mensual,Saldo aportes ordinarios,Saldo aportes extraordinarios,Valor revalorización,Monto promedio año,Ultima fecha de pago
C,5413,26789.0,13000,26789.0,0,0,26789,2022-03-31
C,22682,616302.0,13000,616302.0,0,0,616302,2023-12-29
C,47652,564656.0,13000,564656.0,0,0,440459,2024-09-16
C,22680,60203.0,13000,60203.0,0,0,60203,2022-03-31
C,22679,68334.0,13000,68334.0,0,0,68334,2022-03-31
C,36406,68426.0,13000,68426.0,0,0,68426,2022-03-31
C,5412,27260.0,13000,27260.0,0,0,27260,2022-03-31
C,5411,62832.0,13000,62832.0,0,0,62832,2022-03-31
C,52983,90000.0,13000,90000.0,0,0,90000,2023-06-30
C,27071,1533483.0,13000,1533483.0,0,0,1533483,2023-05-19
C,22678,238557.0,13000,238557.0,0,0,238557,2022-03-31
C,52958,338363.0,13000,338363.0,0,0,279768,2024-09-30
C,30538,123832.0,13000,123832.0,0,0,123832,2022-03-31
C,30537,26439.0,13000,26439.0,0,0,26439,2022-03-31
C,30536,100747.0,13000,100747.0,0,0,100747,2023-01-28
C,49830,104444.0,13000,104444.0,0,0,104444,2022-03-31
C,30535,196038.0,13000,196038.0,0,0,180286,2024-06-30
C,32941,1931102.0,13000,1931102.0,0,0,1800529,2024-09-20
C,30534,31001.0,13000,31001.0,0,0,31001,2022-07-29
C,30533,1757259.0,13000,1757259.0,0,0,1618744,2024-09-23
C,12871,212382.0,13000,212382.0,0,0,212382,2022-03-31
C,12870,70450.0,13000,70450.0,0,0,70450,2022-03-31
C,26820,567572.0,13000,567572.0,0,0,498627,2024-09-30
C,22273,73702.0,13000,73702.0,0,0,73702,2022-08-30
C,12893,26388.0,13000,26388.0,0,0,26388,2022-03-31
C,1286,8235113.0,20000,8235113.0,0,0,8111244,2024-09-10
C,4694,713343.0,13000,713343.0,0,0,713343,2023-03-30
C,4693,209466.0,13000,209466.0,0,0,209466,2022-12-24
C,39823,139798.0,13000,139798.0,0,0,139798,2022-12-24
C,4692,57595.0,13000,57595.0,0,0,57595,2022-03-31
C,4691,104126.0,13000,104126.0,0,0,104126,2022-03-31
C,49066,3226055.0,13000,3226055.0,0,0,3162395,2024-09-30
C,26819,570249.0,13000,570249.0,0,0,505961,2024-09-30
C,22272,530452.0,13000,530452.0,0,0,530452,2022-03-31
C,4690,126762.0,13000,126762.0,0,0,126762,2022-03-31
C,12892,102170.0,13000,102170.0,0,0,102170,2022-07-06
C,22627,235165.0,13000,235165.0,0,0,235165,2022-03-31
C,42219,289326.0,13000,289326.0,0,0,289326,2022-03-31
C,33275,839172.0,13000,839172.0,0,0,839172,2022-12-09
C,5299,163011.0,13000,163011.0,0,0,163011,2022-03-31
C,49092,854843.0,13000,854843.0,0,0,792073,2024-09-27
C,27039,58978.0,13000,58978.0,0,0,58978,2022-03-31
C,22626,340750.0,13000,340750.0,0,0,340750,2022-03-31
C,36380,798956.0,13000,798956.0,0,0,721631,2024-09-05
C,53854,304697.0,13000,304697.0,0,0,254405,2024-09-30
C,5298,60172.0,13000,60172.0,0,0,60172,2022-03-31
C,27038,30823.0,13000,30823.0,0,0,30823,2022-03-31
C,5297,58384.0,13000,58384.0,0,0,58384,2022-03-31
C,5296,39503.0,13000,39503.0,0,0,39503,2022-03-31
C,5295,125406.0,13000,125406.0,0,0,125406,2022-07-29
C,18283,105119.0,13000,105119.0,0,0,105119,2022-03-31
C,27037,10575.0,13000,10575.0,0,0,10575,2022-03-31
C,27036,839398.0,13000,839398.0,0,0,839398,2022-03-31
C,5294,61294.0,13000,61294.0,0,0,61294,2022-03-31
C,5259,286253.0,13000,286253.0,0,0,286253,2022-03-31
C,36376,786494.0,13000,786494.0,0,0,722206,2024-09-30
C,52954,129486.0,13000,129486.0,0,0,129486,2022-03-31
C,30644,338536.0,13000,338536.0,0,0,338536,2023-03-30
C,30643,1266830.0,13000,1266830.0,0,0,1266830,2022-03-31
I,4640,76069.0,13000,76069.0,0,0,76069,2022-03-31
C,30642,401348.0,13000,401348.0,0,0,329636,2024-09-17
C,13273,319475.0,13000,319475.0,0,0,294993,2024-09-30
C,13272,69131.0,13000,69131.0,0,0,69131,2022-08-30
C,10350,2063235.0,13000,2063235.0,0,0,2063235,2022-03-31
C,22599,68334.0,13000,68334.0,0,0,68334,2022-03-31
C,50536,290175.0,13000,290175.0,0,0,280722,2024-05-09
C,5240,81896.0,13000,81896.0,0,0,81896,2022-03-31
C,27019,26649.0,13000,26649.0,0,0,26649,2022-03-31
C,51129,29402.0,13000,29402.0,0,0,29402,2022-03-31
C,5225,333902.0,13000,333902.0,0,0,333902,2022-03-31
C,5224,431656.0,13000,431656.0,0,0,367368,2024-09-30
C,5223,125406.0,13000,125406.0,0,0,125406,2022-07-29
C,13256,131426.0,13000,131426.0,0,0,131426,2022-08-30
C,13255,212883.0,13000,212883.0,0,0,212883,2022-08-01
C,36360,3665535.0,13000,3665535.0,0,0,3665535,2023-11-24
C,13254,204554.0,13000,204554.0,0,0,204554,2022-03-31
C,5222,1209817.0,13000,1209817.0,0,0,1209817,2022-03-31
C,27011,1351884.0,13000,1351884.0,0,0,1319623,2024-07-24
C,5221,28122.0,13000,28122.0,0,0,28122,2022-03-31
C,5220,738171.0,13000,738171.0,0,0,653129,2024-09-04
C,5219,69445.0,13000,69445.0,0,0,69445,2022-03-31
C,10782,2240169.0,13000,2240169.0,0,0,2185130,2024-09-10
C,13253,503045.0,13000,503045.0,0,0,438757,2024-09-30
C,13252,64895.0,13000,64895.0,0,0,64895,2022-11-23
C,5218,51877.0,13000,51877.0,0,0,51877,2022-03-31
C,13251,1153949.0,13000,1153949.0,0,0,1122303,2024-09-16
C,13246,70910.0,13000,70910.0,0,0,70910,2022-03-31
C,5210,409089.0,13000,409089.0,0,0,409089,2022-03-31
C,36359,568666.0,13000,568666.0,0,0,568666,2022-03-31
C,27008,76459.0,13000,76459.0,0,0,76459,2023-03-30
C,36358,74456.0,13000,74456.0,0,0,74456,2022-07-29
C,5209,30087.0,13000,30087.0,0,0,30087,2022-03-31
C,13245,121759.0,13000,121759.0,0,0,121759,2022-03-31
C,22585,56596.0,13000,56596.0,0,0,56596,2022-08-30
C,5208,127196.0,13000,127196.0,0,0,127196,2022-03-31
C,4627,65971.0,13000,65971.0,0,0,65971,2022-03-31
C,12846,121641.0,13000,121641.0,0,0,121641,2023-12-29
C,45996,5144855.0,13000,5144855.0,0,0,5144855,2022-03-31
C,4626,27156.0,13000,27156.0,0,0,27156,2022-03-31
C,52392,431405.0,13000,431405.0,0,0,401657,2024-06-30
C,12845,64041.0,13000,64041.0,0,0,64041,2022-03-31
C,4625,141702.0,13000,141702.0,0,0,141702,2022-03-31
C,4624,28729.0,13000,28729.0,0,0,28729,2022-03-31
C,18153,31913.0,13000,31913.0,0,0,31913,2023-02-22
C,36199,105535.0,13000,105535.0,0,0,105535,2022-03-31
C,45141,21535.0,13000,21535.0,0,0,21535,2022-03-31
C,22238,243869.0,13000,243869.0,0,0,243869,2022-08-30
C,32961,217581.0,13000,217581.0,0,0,217581,2022-03-31
C,16766,427581.0,13000,427581.0,0,0,427581,2022-03-31
C,54028,91990.0,13000,91990.0,0,0,91990,2022-03-31
C,32960,63901.0,13000,63901.0,0,0,63901,2022-03-31
C,10289,521591.0,13000,521591.0,0,0,521591,2022-03-31
C,45139,163612.0,13000,163612.0,0,0,163612,2022-03-31
C,29054,65203.0,13000,65203.0,0,0,65203,2022-08-30
C,18156,20915.0,13000,20915.0,0,0,20915,2022-03-31
C,4634,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,22226,376827.0,13000,376827.0,0,0,376827,2022-03-31
C,30641,223767.0,13000,223767.0,0,0,223767,2023-03-23
C,26796,466524.0,13000,466524.0,0,0,466524,2023-07-31
C,50532,340753.0,13000,340753.0,0,0,340753,2023-01-03
C,18155,32603.0,13000,32603.0,0,0,32603,2023-04-20
C,30640,130664.0,13000,130664.0,0,0,130664,2022-08-30
C,47630,981666.0,13000,981666.0,0,0,968089,2024-04-10
C,22225,349046.0,13000,349046.0,0,0,349046,2022-03-31
C,36196,64313.0,13000,64313.0,0,0,64313,2022-03-31
C,30639,636166.0,13000,636166.0,0,0,636166,2022-03-31
C,52394,279609.0,13000,279609.0,0,0,279609,2022-03-31
C,45138,133555.0,13000,133555.0,0,0,133555,2022-03-31
C,49057,532706.0,13000,532706.0,0,0,532706,2022-11-23
C,30638,1092000.0,13000,1092000.0,0,0,1016503,2024-09-28
C,39784,645948.0,13000,645948.0,0,0,599448,2024-08-02
C,49044,778567.0,13000,778567.0,0,0,778567,2023-06-30
C,50000,2206326.0,13000,2206326.0,0,0,2151352,2024-09-16
C,49999,1855832.0,13000,1855832.0,0,0,1746162,2024-09-27
C,4546,123954.0,13000,123954.0,0,0,123954,2022-03-31
C,30824,899000.0,13000,899000.0,0,0,804303,2024-09-07
C,49836,520516.0,13000,520516.0,0,0,456228,2024-09-30
C,30823,426000.0,13000,426000.0,0,0,398971,2024-06-30
C,30822,61175.0,13000,61175.0,0,0,61175,2022-03-31
C,30821,128557.0,13000,128557.0,0,0,128557,2023-03-30
C,45808,1272854.0,13000,1272854.0,0,0,1250770,2024-08-31
C,32379,131528.0,13000,131528.0,0,0,131528,2022-03-31
C,51808,989830.0,13000,989830.0,0,0,884012,2024-09-18
C,30820,51509.0,13000,51509.0,0,0,51509,2022-03-31
C,30819,410248.0,13000,410248.0,0,0,409682,2024-02-01
C,10397,2546230.0,20000,2546230.0,0,0,2456561,2024-09-16
C,30818,16297.0,13000,16297.0,0,0,16297,2022-03-31
C,26837,125624.0,13000,125624.0,0,0,125624,2022-03-31
C,30817,127394.0,13000,127394.0,0,0,127394,2022-03-31
C,4759,706676.0,13000,706676.0,0,0,692680,2024-04-30
C,12923,70299.0,13000,70299.0,0,0,70299,2022-03-31
C,36238,143341.0,13000,143341.0,0,0,143341,2022-03-31
C,22291,68961.0,13000,68961.0,0,0,68961,2022-03-31
C,4758,612471.0,13000,612471.0,0,0,545383,2024-09-30
C,33077,1083757.0,13000,1083757.0,0,0,979290,2024-09-18
I,12922,499708.0,13000,499708.0,0,0,499708,2023-08-28
C,36237,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,12921,243165.0,13000,243165.0,0,0,243165,2022-11-23
C,22290,1511659.0,11600,1511659.0,0,0,1447483,2024-09-25
C,26835,87127.0,13000,87127.0,0,0,87127,2022-03-31
C,39827,52231.0,13000,52231.0,0,0,52231,2022-03-31
C,4757,47184.0,13000,47184.0,0,0,47184,2022-03-31
C,12920,286909.0,13000,286909.0,0,0,286909,2022-03-31
C,12919,560915.0,13000,560915.0,0,0,496627,2024-09-30
C,4756,39502.0,13000,39502.0,0,0,39502,2023-01-28
C,4755,53759.0,13000,53759.0,0,0,53759,2022-03-31
C,36236,240808.0,13000,240808.0,0,0,240777,2024-03-26
C,4754,60203.0,13000,60203.0,0,0,60203,2022-03-31
C,30815,345000.0,13000,345000.0,0,0,228246,2024-09-10
C,30814,52688.0,13000,52688.0,0,0,52688,2022-03-31
C,12918,27062.0,13000,27062.0,0,0,27062,2022-03-31
C,4753,32417.0,13000,32417.0,0,0,32417,2022-03-31
C,49065,10686.0,13000,10686.0,0,0,10686,2022-03-31
I,12887,68274.0,13000,68274.0,0,0,68274,2022-03-31
I,4679,43729.0,13000,43729.0,0,0,43729,2022-11-23
C,22269,132135.0,13000,132135.0,0,0,132135,2022-10-27
I,4678,70756.0,13000,70756.0,0,0,70756,2022-03-31
I,4677,59004.0,13000,59004.0,0,0,59004,2022-07-29
I,4676,40142.0,13000,40142.0,0,0,40142,2022-03-31
I,22268,44881.0,13000,44881.0,0,0,44881,2023-04-20
C,42180,125204.0,13000,125204.0,0,0,125204,2022-03-31
C,4675,85931.0,13000,85931.0,0,0,85931,2023-04-20
C,49064,664833.0,13000,664833.0,0,0,664833,2022-03-31
C,18164,911901.0,13000,911901.0,0,0,911901,2023-01-25
C,49834,334886.0,13000,334886.0,0,0,334886,2023-12-21
C,30761,2683353.0,13000,2683353.0,0,0,2683353,2022-03-31
C,30760,124162.0,13000,124162.0,0,0,124162,2022-03-31
C,22262,51075.0,13000,51075.0,0,0,51075,2022-03-31
C,30741,138309.0,13000,138309.0,0,0,138309,2022-07-29
C,30740,135276.0,13000,135276.0,0,0,135276,2022-03-31
C,30739,27307.0,13000,27307.0,0,0,27307,2022-03-31
C,30738,36631.0,13000,36631.0,0,0,36631,2022-03-31
C,45148,62050.0,13000,62050.0,0,0,62050,2022-03-31
C,45147,23596.0,13000,23596.0,0,0,23596,2022-03-31
C,22261,38154.0,13000,38154.0,0,0,38154,2022-11-23
C,30715,523069.0,13000,523069.0,0,0,523069,2023-05-03
C,30714,1186499.0,13000,1186499.0,0,0,1186499,2023-08-28
C,30713,124173.0,13000,124173.0,0,0,124173,2022-03-31
C,12869,69348.0,13000,69348.0,0,0,69348,2022-03-31
C,30702,544807.0,13000,544807.0,0,0,544807,2022-11-15
C,30701,2214981.0,13000,2214981.0,0,0,2214981,2022-03-31
C,12868,53118.0,13000,53118.0,0,0,53118,2022-03-31
C,22254,23442.0,13000,23442.0,0,0,23442,2022-03-31
C,30700,1031656.0,13000,1031656.0,0,0,1031656,2022-03-31
C,30699,59612.0,13000,59612.0,0,0,59612,2022-03-31
C,30698,52500.0,13000,52500.0,0,0,37783,2024-09-17
C,30697,64088.0,13000,64088.0,0,0,64088,2022-03-31
C,30696,264187.0,13000,264187.0,0,0,264187,2022-06-30
C,26813,446439.0,13000,446439.0,0,0,446439,2022-10-27
C,30695,1577097.0,13000,1577097.0,0,0,1538436,2024-04-09
C,30694,416501.0,13000,416501.0,0,0,416501,2022-03-31
C,30693,3124339.0,13000,3124339.0,0,0,3053881,2024-09-26
C,27007,777001.0,13000,777001.0,0,0,777001,2022-12-24
C,22584,193956.0,13000,193956.0,0,0,193956,2022-03-31
C,22583,1686832.0,13000,1686832.0,0,0,1678139,2024-06-01
C,22582,61536.0,13000,61536.0,0,0,61536,2023-02-22
C,5207,31733.0,13000,31733.0,0,0,31733,2022-03-31
C,13244,203893.0,13000,203893.0,0,0,203893,2023-01-26
C,22581,26231.0,13000,26231.0,0,0,26231,2022-03-31
C,5206,802260.0,13000,802260.0,0,0,802260,2022-03-31
C,10855,2679391.0,13000,2679391.0,0,0,2675146,2024-03-07
C,5205,159899.0,13000,159899.0,0,0,159899,2022-03-31
C,36357,1072674.0,13000,1072674.0,0,0,1011981,2024-09-30
C,13229,137263.0,13000,137263.0,0,0,137263,2022-03-31
C,5187,26337.0,13000,26337.0,0,0,26337,2022-03-31
C,13228,21102.0,13000,21102.0,0,0,21102,2022-03-31
C,26996,275580.0,13000,275580.0,0,0,275580,2022-03-31
C,22568,930756.0,13000,930756.0,0,0,799698,2024-09-30
C,42211,599568.0,13000,599568.0,0,0,563969,2024-08-06
C,39923,1390486.0,13000,1390486.0,0,0,1390486,2023-03-30
C,5186,27062.0,13000,27062.0,0,0,27062,2022-03-31
C,22567,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,26995,1359176.0,13000,1359176.0,0,0,1346461,2024-04-22
C,30683,69067.0,13000,69067.0,0,0,69067,2022-08-30
C,30682,358912.0,13000,358912.0,0,0,358602,2024-06-19
C,39820,145406.0,13000,145406.0,0,0,145406,2023-03-30
C,52396,256156.0,13000,256156.0,0,0,256156,2023-08-09
C,30681,31649.0,13000,31649.0,0,0,31649,2022-12-24
C,4650,376195.0,13000,376195.0,0,0,376195,2022-03-31
C,30680,31231.0,13000,31231.0,0,0,31231,2022-11-23
C,30679,477775.0,13000,477775.0,0,0,476541,2024-01-27
C,30678,51455.0,13000,51455.0,0,0,51455,2022-09-28
C,30677,16534.0,13000,16534.0,0,0,16534,2022-03-31
C,45142,221831.0,13000,221831.0,0,0,221831,2022-03-31
C,52966,113843.0,13000,113843.0,0,0,113843,2022-07-29
C,30664,78962.0,13000,78962.0,0,0,78962,2022-03-31
C,30663,22638.0,13000,22638.0,0,0,22638,2022-03-31
C,30662,1053026.0,13000,1053026.0,0,0,995914,2024-09-20
C,30661,27218.0,13000,27218.0,0,0,27218,2022-03-31
C,30660,4112462.0,13000,4112462.0,0,0,4095083,2024-09-12
C,49998,2984989.0,13000,2984989.0,0,0,2891008,2024-09-16
C,49997,2255752.0,13000,2255752.0,0,0,2215825,2024-09-09
C,49043,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,49826,22558.0,13000,22558.0,0,0,22558,2022-03-31
C,49996,1962888.0,13000,1962888.0,0,0,1867987,2024-09-16
C,49995,1932653.0,13000,1932653.0,0,0,1878297,2024-09-16
C,49825,529744.0,13000,529744.0,0,0,529744,2022-03-31
C,42117,595199.0,13000,595199.0,0,0,530911,2024-09-30
C,4448,364501.0,13000,364501.0,0,0,364501,2023-11-29
C,42116,160835.0,13000,160835.0,0,0,160835,2022-11-23
C,42115,126765.0,13000,126765.0,0,0,126765,2022-03-31
C,49030,579168.0,13000,579168.0,0,0,579168,2022-03-31
C,36136,237868.0,13000,237868.0,0,0,237868,2022-03-31
C,36135,114855.0,13000,114855.0,0,0,114855,2023-02-27
C,49029,358806.0,13000,358806.0,0,0,354835,2024-02-28
C,34781,63901.0,13000,63901.0,0,0,63901,2022-03-31
C,16504,191178.0,13000,191178.0,0,0,170017,2024-05-31
C,16503,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,9768,28549.0,13000,28549.0,0,0,28549,2022-03-31
C,47784,210291.0,13000,210291.0,0,0,210291,2022-03-31
C,16542,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,16541,46584.0,13000,46584.0,0,0,46584,2022-03-31
C,38619,29808.0,13000,29808.0,0,0,29808,2022-03-31
C,47787,399554.0,13000,399554.0,0,0,335266,2024-09-30
C,49406,98161.0,13000,98161.0,0,0,98161,2022-03-31
C,10571,57116.0,13000,57116.0,0,0,57116,2022-03-31
C,20284,42076.0,13000,42076.0,0,0,42076,2022-07-29
C,9829,2152625.0,13000,2152625.0,0,0,2015640,2024-09-30
C,25436,837017.0,11600,837017.0,0,0,835178,2024-05-06
C,38618,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,49405,29784.0,13000,29784.0,0,0,29784,2022-03-31
C,25435,122987.0,13000,122987.0,0,0,122987,2022-03-31
C,38617,40474.0,13000,40474.0,0,0,40474,2023-11-23
C,34793,32526.0,13000,32526.0,0,0,32526,2022-03-31
C,38616,66741.0,13000,66741.0,0,0,66741,2022-12-24
C,9828,74089.0,13000,74089.0,0,0,74089,2022-07-29
C,9827,684317.0,13000,684317.0,0,0,684317,2022-03-31
C,16540,75821.0,13000,75821.0,0,0,75821,2022-03-31
C,25434,808081.0,13000,808081.0,0,0,747826,2024-09-30
C,4745,1424482.0,13000,1424482.0,0,0,1360194,2024-09-30
C,22286,126549.0,13000,126549.0,0,0,126549,2023-11-29
C,12917,51712.0,13000,51712.0,0,0,51712,2022-03-31
C,12916,193049.0,13000,193049.0,0,0,193049,2022-11-23
C,4744,591000.0,13000,591000.0,0,0,536947,2024-09-30
C,45157,713672.0,13000,713672.0,0,0,630391,2024-08-21
C,4743,440624.0,13000,440624.0,0,0,440624,2022-03-31
C,4742,1354258.0,13000,1354258.0,0,0,1354258,2023-04-20
C,26830,273629.0,13000,273629.0,0,0,273629,2022-03-31
C,12915,34839.0,13000,34839.0,0,0,34839,2022-12-24
C,33286,157647.0,13000,157647.0,0,0,157647,2022-03-31
C,5451,141170.0,13000,141170.0,0,0,141170,2023-06-30
C,22708,120406.0,13000,120406.0,0,0,120406,2022-03-31
C,5450,54533.0,13000,54533.0,0,0,54533,2022-03-31
C,5449,60528.0,13000,60528.0,0,0,60528,2022-03-31
C,36418,56218.0,13000,56218.0,0,0,56218,2022-03-31
C,5448,61879.0,13000,61879.0,0,0,61879,2023-06-30
C,36417,861453.0,13000,861453.0,0,0,861453,2022-03-31
C,13399,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,42229,297061.0,13000,297061.0,0,0,297061,2022-03-31
C,13398,346412.0,13000,346412.0,0,0,346412,2022-03-31
C,36416,140876.0,13000,140876.0,0,0,140876,2022-11-23
C,13397,27019.0,13000,27019.0,0,0,27019,2022-03-31
C,27087,107771.0,13000,107771.0,0,0,107771,2022-03-31
C,5447,36469.0,13000,36469.0,0,0,36469,2022-03-31
C,13396,26493.0,13000,26493.0,0,0,26493,2022-03-31
C,22707,95565.0,13000,95565.0,0,0,95565,2022-11-23
C,22706,27275.0,13000,27275.0,0,0,27275,2022-03-31
C,27086,95908.0,13000,95908.0,0,0,95908,2022-03-31
C,13395,33154.0,13000,33154.0,0,0,33154,2022-03-31
C,13394,50797.0,13000,50797.0,0,0,50797,2022-03-31
C,36415,1594110.0,13000,1594110.0,0,0,1573677,2024-07-31
C,5446,120084.0,13000,120084.0,0,0,120084,2022-03-31
C,30894,55931.0,13000,55931.0,0,0,55931,2022-03-31
C,18304,27291.0,13000,27291.0,0,0,27291,2022-03-31
C,5419,25736.0,13000,25736.0,0,0,25736,2022-03-31
C,27078,38902.0,13000,38902.0,0,0,38902,2022-03-31
C,22692,169847.0,13000,169847.0,0,0,169847,2023-10-31
C,49063,1068684.0,13000,1068684.0,0,0,1068684,2023-03-30
C,30692,64212.0,13000,64212.0,0,0,64212,2022-03-31
C,30691,224799.0,13000,224799.0,0,0,224799,2022-03-31
C,30690,1154457.0,13000,1154457.0,0,0,1154457,2023-07-31
C,30689,127512.0,13000,127512.0,0,0,127512,2022-03-31
C,30688,31694.0,13000,31694.0,0,0,31694,2022-08-30
C,30687,31493.0,13000,31493.0,0,0,31493,2022-12-24
C,22271,3738885.0,13000,3738885.0,0,0,3676586,2024-09-30
C,12891,100702.0,13000,100702.0,0,0,100702,2022-10-27
C,12890,39986.0,13000,39986.0,0,0,39986,2022-03-31
C,33057,271857.0,13000,271857.0,0,0,220521,2024-08-31
C,36218,10570.0,13000,10570.0,0,0,10570,2022-03-31
C,4689,204266.0,13000,204266.0,0,0,204266,2022-03-31
C,4688,154575.0,13000,154575.0,0,0,154575,2022-03-31
C,42182,282039.0,13000,282039.0,0,0,282039,2022-08-30
C,36217,10557.0,13000,10557.0,0,0,10557,2022-03-31
C,4687,127667.0,13000,127667.0,0,0,127667,2022-03-31
C,12889,788086.0,13000,788086.0,0,0,788086,2022-03-31
C,36216,502268.0,13000,502268.0,0,0,437980,2024-09-30
C,4686,70934.0,13000,70934.0,0,0,70934,2022-09-28
C,4685,53234.0,13000,53234.0,0,0,53234,2023-06-30
C,12867,31578.0,13000,31578.0,0,0,31578,2022-11-23
C,4657,67575.0,13000,67575.0,0,0,67575,2023-01-28
C,22253,24417.0,13000,24417.0,0,0,24417,2022-08-30
C,26812,118887.0,13000,118887.0,0,0,118887,2022-03-31
C,36210,66022.0,13000,66022.0,0,0,66022,2023-06-30
C,22252,69607.0,13000,69607.0,0,0,69607,2022-03-31
C,4656,80605.0,13000,80605.0,0,0,80605,2022-09-28
C,30685,591217.0,13000,591217.0,0,0,506122,2024-09-10
C,12866,137471.0,13000,137471.0,0,0,137471,2023-02-22
C,12865,125034.0,13000,125034.0,0,0,125034,2022-03-31
C,12864,160231.0,13000,160231.0,0,0,160231,2022-03-31
C,26811,40356.0,13000,40356.0,0,0,40356,2022-03-31
C,13292,80542.0,13000,80542.0,0,0,80542,2022-03-31
C,47011,20478.0,13000,20478.0,0,0,20478,2022-09-28
C,13291,68371.0,13000,68371.0,0,0,68371,2022-03-31
C,5258,139705.0,13000,139705.0,0,0,139705,2022-03-31
I,48074,103968.0,5720,103968.0,0,0,81840,2024-09-30
C,52265,40506.0,13000,40506.0,0,0,40506,2022-03-31
C,53981,224473.0,13000,224473.0,0,0,224473,2022-10-31
C,50286,467053.0,13000,467053.0,0,0,443283,2024-06-15
R,47395,183324.0,5720,183324.0,0,0,155037,2024-09-30
I,41629,61504.0,13000,61504.0,0,0,61504,2022-11-23
C,29311,125000.0,13000,125000.0,0,0,125000,2023-03-23
R,52226,112543.0,5720,112543.0,0,0,84256,2024-09-30
C,2171,35834.0,13000,35834.0,0,0,35834,2022-08-30
C,35317,629465.0,13000,629465.0,0,0,628370,2024-01-31
C,17271,174126.0,13000,174126.0,0,0,174126,2022-03-31
R,44635,66188.0,5720,66188.0,0,0,51637,2024-09-30
C,11318,122763.0,13000,122763.0,0,0,122763,2022-03-31
C,20841,102187.0,13000,102187.0,0,0,102187,2022-03-31
C,41628,94139.0,13000,94139.0,0,0,94139,2022-09-21
C,48621,197497.0,13000,197497.0,0,0,148913,2024-09-05
C,53950,180559.0,13000,180559.0,0,0,159090,2024-06-12
C,11308,293746.0,13000,293746.0,0,0,292138,2024-02-03
C,25895,112133.0,13000,112133.0,0,0,112133,2023-02-22
C,53678,316521.0,13000,316521.0,0,0,252233,2024-09-30
C,20781,343217.0,13000,343217.0,0,0,278929,2024-09-30
C,53639,544806.0,13000,544806.0,0,0,506198,2024-09-07
C,53250,472336.0,13000,472336.0,0,0,440657,2024-08-26
C,48597,969146.0,13000,969146.0,0,0,911120,2024-09-17
C,53976,640739.0,13000,640739.0,0,0,596490,2024-09-11
C,50937,269171.0,13000,269171.0,0,0,269171,2022-05-06
C,41728,30434.0,13000,30434.0,0,0,30434,2022-03-31
C,29728,229487.0,13000,229487.0,0,0,229487,2023-09-11
C,48658,399059.0,13000,399059.0,0,0,343586,2024-09-16
C,44743,111289.0,13000,111289.0,0,0,111289,2022-07-29
C,41707,50707.0,13000,50707.0,0,0,50707,2022-03-31
C,20992,130954.0,13000,130954.0,0,0,130954,2022-03-31
C,53756,216778.0,13000,216778.0,0,0,216778,2022-04-04
C,20990,171553.0,13000,171553.0,0,0,171553,2022-12-12
C,39282,450283.0,13000,450283.0,0,0,439086,2024-08-24
C,46770,128932.0,13000,128932.0,0,0,128932,2023-06-30
C,48661,588374.0,13000,588374.0,0,0,528071,2024-09-18
C,45836,242255.0,13000,242255.0,0,0,242255,2022-08-23
C,48677,65395.0,13000,65395.0,0,0,65395,2022-09-28
C,2284,906143.0,13000,906143.0,0,0,871778,2024-09-21
C,32520,88247.0,13000,88247.0,0,0,88247,2022-03-31
C,20810,733373.0,13000,733373.0,0,0,619366,2024-09-30
C,39136,519435.0,13000,519435.0,0,0,519435,2023-12-28
I,20809,48798.0,5720,48798.0,0,0,48798,2023-11-29
C,17222,645114.0,13000,645114.0,0,0,592545,2024-08-05
R,29563,104439.0,5720,104439.0,0,0,104439,2023-08-14
C,1237,2716807.0,20000,2716807.0,0,0,2632865,2024-09-10
C,29562,428753.0,13000,428753.0,0,0,428753,2023-06-30
I,2090,49675.0,5720,49675.0,0,0,49675,2023-12-29
C,2087,2303617.0,13000,2303617.0,0,0,2225825,2024-09-20
I,2086,10170.0,13000,10170.0,0,0,10170,2022-03-31
C,29559,830757.0,13000,830757.0,0,0,787744,2024-09-09
R,39140,20863.0,5720,20863.0,0,0,20863,2022-03-31
C,38907,401451.0,13000,401451.0,0,0,342728,2024-09-23
C,35282,180000.0,13000,180000.0,0,0,180000,2023-04-22
C,48604,25710.0,13000,25710.0,0,0,25710,2022-03-31
I,1351,45878.0,13000,45878.0,0,0,45878,2023-11-29
C,48603,390311.35,13000,390311.35,0,0,341763,2024-09-13
I,20814,231677.0,6500,231677.0,0,0,204493,2024-09-30
C,49587,30498.0,13000,30498.0,0,0,30498,2022-03-31
C,2097,124861.0,13000,124861.0,0,0,120591,2024-03-31
C,44625,11200.0,13000,11200.0,0,0,11200,2022-03-31
C,46706,375213.0,11600,375213.0,0,0,362719,2024-07-08
I,35280,20367.0,13000,20367.0,0,0,20367,2022-03-31
C,51485,437062.0,13000,437062.0,0,0,437062,2023-10-18
C,2096,28034.0,13000,28034.0,0,0,28034,2023-04-26
